6522.79602 	0.9877537
6522.81738 	0.9889839
6522.83875 	0.9898334
6522.86011 	0.9899112
6522.88147 	0.989492
6522.90283 	0.9890049
6522.92419 	0.988704
6522.94556 	0.9883595
6522.96692 	0.9877014
6522.98828 	0.98688
6523.00964 	0.9861701
6523.03101 	0.9857978
6523.05237 	0.9857473
6523.07373 	0.9855302
6523.09509 	0.9846849
6523.11646 	0.9832285
6523.13782 	0.9814101
6523.15918 	0.9794664
6523.18054 	0.9774045
6523.20190 	0.9754372
6523.22327 	0.9733416
6523.24463 	0.9713085
6523.26599 	0.9692848
6523.28735 	0.9675304
6523.30872 	0.9661031
6523.33008 	0.9651539
6523.35144 	0.9646783
6523.37280 	0.9644586
6523.39417 	0.9643012
6523.41553 	0.9642533
6523.43689 	0.964373
6523.45825 	0.9645569
6523.47961 	0.9647204
6523.50098 	0.9645171
6523.52234 	0.9636006
6523.54370 	0.9620732
6523.56506 	0.9598541
6523.58643 	0.9564228
6523.60779 	0.9515301
6523.62915 	0.9450109
6523.65051 	0.9368554
6523.67188 	0.9279798
6523.69324 	0.9187959
6523.71460 	0.9109313
6523.73596 	0.9046001
6523.75732 	0.9001292
6523.77869 	0.8966358
6523.80005 	0.8938303
6523.82141 	0.8918526
6523.84277 	0.8914183
6523.86414 	0.8931166
6523.88550 	0.8967236
6523.90686 	0.9012139
6523.92822 	0.9056422
6523.94958 	0.9101927
6523.97095 	0.9152853
6523.99231 	0.9216399
6524.01367 	0.9292099
6524.03503 	0.9373937
6524.05640 	0.9454911
6524.07776 	0.9529359
6524.09912 	0.9595874
6524.12048 	0.9651161
6524.14185 	0.9697565
6524.16321 	0.9735984
6524.18457 	0.9768475
6524.20593 	0.9791013
6524.22729 	0.9802986
6524.24866 	0.9801902
6524.27002 	0.9793781
6524.29138 	0.9787499
6524.31274 	0.9789308
6524.33411 	0.9799391
6524.35547 	0.9811604
6524.37683 	0.9825588
6524.39819 	0.9839493
6524.41956 	0.9855678
6524.44092 	0.9875537
6524.46228 	0.9896227
6524.48364 	0.9914132
6524.50500 	0.9927722
6524.52637 	0.9938982
6524.54773 	0.9948771
6524.56909 	0.9954742
6524.59045 	0.9954066
6524.61182 	0.9943042
6524.63318 	0.9921715
6524.65454 	0.9896727
6524.67590 	0.9874228
6524.69727 	0.9859563
6524.71863 	0.9855197
6524.73999 	0.9861424
6524.76135 	0.9875499
6524.78271 	0.9890137
6524.80408 	0.9902964
6524.82544 	0.9909135
6524.84680 	0.9910043
6524.86816 	0.9912013
6524.88953 	0.9918823
6524.91089 	0.9931369
6524.93225 	0.9943914
6524.95361 	0.9950725
6524.97498 	0.9948447
6524.99634 	0.9937395
6525.01770 	0.9922179
6525.03906 	0.9907628
6525.06042 	0.9896017
6525.08179 	0.9887483
6525.10315 	0.9881629
6525.12451 	0.9878964
6525.14587 	0.9881744
6525.16724 	0.9894357
6525.18860 	0.9918829
6525.20996 	0.9950781
6525.23132 	0.9982139
6525.25269 	1.000278
6525.27405 	1.001076
6525.29541 	1.000623
6525.31677 	0.9995555
6525.33813 	0.9981861
6525.35950 	0.9968244
6525.38086 	0.9958055
6525.40222 	0.995275
6525.42358 	0.9954802
6525.44495 	0.9960225
6525.46631 	0.9964685
6525.48767 	0.9964463
6525.50903 	0.9958146
6525.53040 	0.9948302
6525.55176 	0.9938662
6525.57312 	0.9930193
6525.59448 	0.9922131
6525.61584 	0.9913109
6525.63721 	0.9901592
6525.65857 	0.9888737
6525.67993 	0.9878226
6525.70129 	0.9872864
6525.72266 	0.9871169
6525.74402 	0.9869939
6525.76538 	0.9866521
6525.78674 	0.9861565
6525.80811 	0.9858116
6525.82947 	0.9860524
6525.85083 	0.9866963
6525.87219 	0.9873655
6525.89355 	0.987756
6525.91492 	0.9878968
6525.93628 	0.9881877
6525.95764 	0.9890068
6525.97900 	0.9900739
6526.00037 	0.991094
6526.02173 	0.99165
6526.04309 	0.9918797
6526.06445 	0.9922962
6526.08582 	0.9931924
6526.10718 	0.9945633
6526.12854 	0.9960142
6526.14990 	0.9972226
6526.17126 	0.9982781
6526.19263 	0.9992685
6526.21399 	1.000147
6526.23535 	1.000592
6526.25671 	1.000039
6526.27808 	0.9986048
6526.29944 	0.9967042
6526.32080 	0.9949677
6526.34216 	0.9942263
6526.36353 	0.9945312
6526.38489 	0.9956118
6526.40625 	0.9969474
6526.42761 	0.9978752
6526.44897 	0.9981122
6526.47034 	0.9976606
6526.49170 	0.9968749
6526.51306 	0.9958144
6526.53442 	0.9945675
6526.55579 	0.9932858
6526.57715 	0.9921434
6526.59851 	0.9916151
6526.61987 	0.9919685
6526.64124 	0.9929969
6526.66260 	0.994148
6526.68396 	0.9948856
6526.70532 	0.9950647
6526.72668 	0.9947842
6526.74805 	0.9943606
6526.76941 	0.9939293
6526.79077 	0.9932931
6526.81213 	0.9923382
6526.83350 	0.9915517
6526.85486 	0.9918134
6526.87622 	0.9935745
6526.89758 	0.996519
6526.91895 	0.9993985
6526.94031 	1.001228
6526.96167 	1.001661
6526.98303 	1.001424
6527.00439 	1.001462
6527.02576 	1.002028
6527.04712 	1.002682
6527.06848 	1.002721
6527.08984 	1.001865
6527.11121 	1.000666
6527.13257 	0.9998559
6527.15393 	0.9998249
6527.17529 	1.000333
6527.19666 	1.000772
6527.21802 	1.000582
6527.23938 	0.9995205
6527.26074 	0.9978638
6527.28210 	0.9959875
6527.30347 	0.9943848
6527.32483 	0.9931278
6527.34619 	0.9923636
6527.36755 	0.9921749
6527.38892 	0.992265
6527.41028 	0.9928339
6527.43164 	0.9937346
6527.45300 	0.9949666
6527.47437 	0.9963369
6527.49573 	0.9972892
6527.51709 	0.9975324
6527.53845 	0.9969699
6527.55981 	0.9960026
6527.58118 	0.9951017
6527.60254 	0.9945978
6527.62390 	0.9946347
6527.64526 	0.9950655
6527.66663 	0.9955878
6527.68799 	0.9960825
6527.70935 	0.9964505
6527.73071 	0.9965305
6527.75208 	0.9964078
6527.77344 	0.996229
6527.79480 	0.9962013
6527.81616 	0.9966471
6527.83752 	0.9975796
6527.85889 	0.9988858
6527.88025 	1.000055
6527.90161 	1.000836
6527.92297 	1.001376
6527.94434 	1.001761
6527.96570 	1.002498
6527.98706 	1.003622
6528.00842 	1.004641
6528.02979 	1.005007
6528.05115 	1.004497
6528.07251 	1.003281
6528.09387 	1.001911
6528.11523 	1.000901
6528.13660 	1.000505
6528.15796 	1.00051
6528.17932 	1.000472
6528.20068 	1.000313
6528.22205 	1.000149
6528.24341 	1.000046
6528.26477 	1.00011
6528.28613 	1.000382
6528.30750 	1.000828
6528.32886 	1.001319
6528.35022 	1.001777
6528.37158 	1.002299
